ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,TARGET
A778,0.009117,0.06131,0.099444,2.8257,-72.925,0.037116,0.009239,3.1129,1.0661,0.19085,0.009239,0.16962,0.22838000000000006,0.009239,432.02,0.8448700000000001,16.311,0.009239,0.040734,122.2,>100%,0.013347,0.040195,0.037349,0.19085,0.84288,0.62736,0.11753,5.4507,0.25386,0.040734,93.446,3.906,0.2177,0.013347,0.31809,11.397,0.19769,0.058846,1.1331,0.036054,0.058846,120-240 days,26.169,0.12005999999999999,1.4316,130.28,-0.029213,-0.1288,2.5104,0.054467999999999996,0.25601999999999997,0.22557,0.23365,above 2000,0.062001,0.047769,0.938,0.03585,2.9869,13.948,87.652,4.1642,0.26807,0
A779,-0.012103000000000001,0.6279899999999999,0.043233,1.1135,-175.08,-0.08831,-0.015257,0.56397,1.0324,0.35417,-0.015257,-0.040068,0.056767,-0.015257,6486.3,0.056272,1.5924,-0.015257,-0.024508,129.58,90%-100%,0.024181,-0.019442,-0.10704000000000001,0.35417,0.06129400000000001,0.40104,0.075059,4.8865,0.99962,-0.024508,230.5,1.5835,0.038505000000000005,0.024181,0.63245,0.82115,0.60138,0.038844,0.25363,0.27610999999999997,0.038844,120-240 days,62.402,-0.054764,0.53313,133.78,-0.026414,-0.042432,0.67518,0.38077,0.63151,0.61488,1.0441,above 2000,0.031421,-0.034173,0.96858,0.69803,2.8168,5.8492,223.26,1.6349,1.0808,0
A780,0.14606,0.11787,0.51549,5.9752,270.09,0.47968,0.18208,7.3372,1.2703,0.8648600000000001,0.18208,1.7573,0.2488,0.18208,210.1,1.7372,8.4837,0.18208,0.22123,18.579,>100%,0.18147,0.17745999999999998,0.59712,0.8648600000000001,1.4317,2.8007,1.3533,4.4872,-0.3155,0.22123,58.369,6.2533,1.5395,0.18147,0.84173,40.474000000000004,0.8791200000000001,0.22048,3.6875,0.018982,0.22048,60-120 days,86.539,3.4864,5.5708,23.601,0.15877,0.19291,5.2522,0.10361,0.15991,2.2706,2.3080000000000003,above 2000,0.21278,0.16888,0.78722,0.01649,19.646,4.2177,45.949,7.9436,2.1608,0
A782,0.2353,0.26594,0.54165,3.0373,101.66,0.0,0.2353,2.7603,1.5761,0.73406,0.24754,0.88502,0.16472,0.2353,373.89,0.9762299999999999,3.7603,0.2353,0.14929,37.662,>100%,0.2165,0.14929,0.48341999999999996,0.2353,0.9762299999999999,17.692,2.8142,4.0378,-0.06324500000000001,0.14929,71.467,5.1072,5.106,0.21823,1.5761,9839.6,0.7341300000000001,0.13846,1.3844,0.036811,0.13735999999999998,60-120 days,64.107,1.4469,2.4256,43.714,0.19218,0.12194,3.0365,0.26587,0.1958,3.8139,3.8142,above 2000,0.13846,0.32055,0.8558600000000001,8.9e-05,9.6916,5.6936,61.572,5.928,8.1888,0
A783,0.10639000000000001,0.5088,0.51465,2.3339,80.785,-0.23595,0.10639000000000001,0.96541,2.2743,0.4912,0.10644,0.27575,0.062355,0.10639000000000001,1309.5,0.27873000000000003,1.9654,0.10639000000000001,0.046779,2.5607,>100%,0.10587,0.046779,0.36549,0.10597999999999999,0.27873000000000003,2290.3,5.1711,2.1133,0.10594,0.046799,64.58800000000001,5.6512,4.2853,0.093947,2.2743,7.1925,0.6141800000000001,0.041308,0.73927,0.12003,0.046552,60-120 days,96.179,6.6678,2.2926,2.6711,0.070449,0.030976,1.7698,0.38582,0.17695,4.9354,6.1711,0 to 500,0.041311,0.21659,0.95347,0.25035999999999997,142.54,3.795,61.92,5.8947,22.851999999999997,0
A784,0.055575,0.44597,0.44538999999999995,1.9987,-32.847,0.0,0.069398,1.2423,3.5616,0.55403,0.08640199999999999,0.15561,0.029679,0.069398,1539.9,0.23701999999999998,2.2423,0.069398,0.019485,76.308,75%-80%,0.0864,0.015604,0.15615,0.33125,0.20603000000000002,5.0811,4.0999,2.7489999999999997,0.11436,0.024259,46.893,7.7837,7.7837,0.090327,3.5616,,0.55403,0.025361,0.11850999999999999,0.12115,0.024259,60-120 days,9.6235,0.074637,0.32907,78.294,0.050093,0.014065,1.9987,0.44597,0.12847,5.0999,5.0999,0 to 500,0.025361,0.10031,0.98052,0.0,4.7833,37.928000000000004,45.70399999999999,7.9862,32.785,0
A785,0.00687,0.58577,0.22329000000000002,1.4152,-86.064,0.018351,0.00687,0.70715,2.0489,0.41423000000000004,0.013544,0.012776000000000001,0.044124,0.00687,2365.0,0.15433,1.7072,0.00687,0.003353,93.084,>100%,0.0,0.003353,-0.2421,0.14165,0.15433,0.0,0.93452,3.9346,0.2822,0.011179,114.1,3.1989,2.9368,0.012088,2.0489,,0.41423000000000004,0.0059,0.18531,0.23375,0.0,60-120 days,24.744,0.013149000000000001,0.4436,110.86,-0.08353200000000001,-0.04077,1.2993,0.53777,0.31261,1.7336,1.7336,500 to 2000,0.16038,0.016586,0.84314,0.0,3.9212,14.751,95.802,3.8099,8.5749,0
A786,0.31738,0.077164,0.44842,6.8112,74.693,0.17382999999999998,0.31738,11.959000000000001,1.3322,0.92284,0.31738,4.1131,0.3297,0.31738,64.123,5.6922,12.959000000000001,0.31738,0.23823000000000005,86.23100000000002,80%-90%,0.0,0.23823000000000005,1.4069999999999998,0.36419,5.6922,,0.9451799999999999,3.7194,0.053386,0.47647,37.597,9.7082,9.7082,0.045403,1.3322,,0.92284,0.034081,0.12404000000000001,0.021108000000000002,0.0,120-240 days,55.143,1.0084,2.7324,153.35,-0.12185,-0.091466,6.8112,0.077164,0.10300999999999999,1.9452,1.9452,above 2000,0.43769,0.34392,0.56594,0.0,4.2328,6.6191,21.141,17.265,2.8081,0
A787,-0.2085,1.111,-0.26292,0.76034,-312.62,0.0,-0.2085,-0.099924,0.64889,-0.11102000000000001,-0.15962,-0.19005,-0.26258000000000004,-0.2085,-2380.0,-0.15336,0.9000799999999999,-0.2085,-0.32131,151.43,>100%,0.0,-0.32131,,-0.15962,-0.15336,0.0,-1.5852,4.0201,1.7065,-0.6542600000000001,611.55,0.59685,0.58935,0.003254,0.64889,805.66,-0.11032,0.005014,0.006437999999999999,0.9718200000000001,0.0,above 240 days,313.79,-0.77445,0.51494,150.07,-0.038107999999999996,-0.058728,0.75079,1.0971,1.6755,-0.66932,-0.6651,negative,-0.009069,1.8780000000000001,1.0845,-0.0063159999999999996,2.4103,1.1632,617.09,0.59148,3.9122,0
A788,0.39784,0.25223,0.47296000000000005,2.8751,43.31399999999999,0.8603200000000001,0.40129000000000004,2.9348,1.2006,0.74023,0.40129000000000004,1.591,0.15562,0.40129000000000004,223.62,1.6322,3.9647,0.40129000000000004,0.1517,28.738000000000003,>100%,0.43871000000000004,0.15039,0.8722200000000001,0.74023,1.6185,1.9909999999999999,1.7211,4.707,0.036307,0.1517,41.782,8.7359,1.7393,0.43871000000000004,2.708,,0.74023,0.16584000000000002,0.62246,0.018465000000000002,0.16584000000000002,60-120 days,49.659,1.9101,2.0494,34.501999999999995,0.42831,0.16191,2.8751,0.25223,0.11447,2.6936,2.6936,above 2000,0.16706,0.53746,0.83294,0.0,12.700999999999999,7.3502,34.802,10.488,9.6262,0
A789,0.01067,0.5824600000000001,0.23928000000000002,1.4178,12.214,-0.35678000000000004,0.01067,0.71686,3.0598,0.41753999999999997,0.03905,0.01863,0.007044,0.01067,9863.3,0.037006,1.7169,0.01067,0.003487,6.8288,>100%,0.038366000000000004,0.003487,-0.15787,0.40892,0.037006,1.3519,1.2729,3.7631,0.17185999999999998,0.006254,69.348,5.2633,5.1754,0.045337999999999996,3.0598,,0.41753999999999997,0.014817,0.23872,0.39421999999999996,0.012539,60-120 days,73.726,0.18639,1.3178,6.9315,0.027482,0.008981999999999999,1.3941,0.5727300000000001,0.19,2.2212,2.2212,500 to 2000,0.014817,0.025555,0.99652,0.0,53.45,4.9508,68.321,5.3425,16.277,0
A790,0.058355,0.3728,0.43245,2.16,35.288000000000004,0.29145,0.075142,0.36982,1.0106,0.13787,0.075142,0.20156,0.017652,0.075142,1747.8,0.20884,2.6824,0.075142,0.017037,0.38142,80%-90%,0.050398,0.013231,0.3738,0.13787,0.16380999999999998,0.11548,2.2205,5.5697,-0.075299,0.017037,31.179000000000002,11.707,0.13519,0.050398,4.4455,,0.13787,0.011427,1.8917,0.23078,0.011427,less 1 month,7.8961,12.661,2.1476,0.38547,0.047686,0.010812,2.16,0.3728,0.085422,0.7079300000000001,0.7079300000000001,above 2000,0.010497,0.42326,0.9895,0.0,956.95,46.225,30.852,11.831,22.647,0
A791,0.20390999999999998,0.65176,0.31968,1.5025,30.39,0.34286,0.2684,0.5343,1.1638,0.34824,0.2684,0.42191999999999996,0.15888,0.2684,861.94,0.42346000000000006,1.5343,0.2684,0.1545,37.165,>100%,0.23981999999999998,0.11738,0.43776000000000004,0.34824,0.32450999999999997,1.6066,7.2379999999999995,4.5797,0.12697,0.1545,155.55,2.3465,0.36795,0.23981999999999998,1.7768,49.903999999999996,0.36385,0.13805,0.7052,0.086609,0.13805,60-120 days,69.407,1.1528,1.2245,43.251000000000005,0.23221999999999998,0.13368,1.4665,0.63615,0.42617,7.8846,8.238,above 2000,0.14072,0.58554,0.8592799999999999,0.044823,9.8211,5.2588,133.66,2.7308,39.332,0
A792,0.046372000000000003,0.29586999999999997,0.16201,1.5476,1.7241,-0.10222,0.047478,2.037,1.0141,0.6026699999999999,0.047478,0.16047,0.041821,0.047478,997.51,0.36591,3.3799,0.047478,0.018341,20.981,>100%,0.057383,0.017914,-0.10067000000000001,0.6026699999999999,0.36217,0.22479000000000002,0.29883000000000004,3.3924,0.11352,0.018341,42.303999999999995,8.628,0.19395,0.057383,2.6105,,0.6026699999999999,0.022167,0.011009,0.082317,0.022167,60-120 days,43.119,0.31164000000000003,1.0446,21.276999999999997,-0.003399,-0.001313,1.5476,0.29586999999999997,0.1159,1.1117,1.1117,0 to 500,0.013887,0.076945,0.98611,0.0,17.397000000000002,8.465,41.716,8.7495,4.775,0
A794,0.34039,0.6502899999999999,0.12215999999999999,1.7179,-4.3801,0.0,0.34039,0.53777,1.162,0.34970999999999997,0.34262,2.0005,0.32011,0.34039,638.14,0.57198,1.5378,0.34039,0.29295,40.077,>100%,0.0,0.29295,0.9946,0.25442,0.57198,0.0,0.17260999999999999,3.9849,0.50192,0.5858899999999999,88.111,4.1425,1.0839,0.002134,1.162,,0.34970999999999997,0.001837,0.41048999999999997,0.68677,0.0,60-120 days,29.804,2.668,0.9681,66.066,-0.031563,-0.027164,0.44951,0.17015999999999998,0.2414,0.49415,0.49415,500 to 2000,0.39337,0.97336,0.6088600000000001,0.0,9.1074,12.245999999999999,53.45,6.8288,1.6419,0
A796,0.21491999999999997,0.41453,0.15974000000000002,1.5851,-24.605,0.083726,0.16887,1.4124,1.8422,0.5854699999999999,0.19086,0.61848,0.11846,0.16887,693.37,0.52642,2.4124,0.16887,0.091669,46.801,>100%,0.18097,0.11666,-0.099392,0.083726,0.6375,8.2292,0.28163,6.1746,0.22502,0.091669,63.766999999999996,5.7753,3.804,0.2793,1.8422,1.3893,0.72696,0.15161,0.098837,0.059994000000000006,0.098239,60-120 days,33.603,0.9098700000000001,0.71997,54.674,0.13163,0.071452,1.044,0.27304,0.17315,1.0322,1.2816,0 to 500,0.15161,0.0,0.8602299999999999,0.24166999999999997,7.7991,10.862,54.099,6.7469,3.2477,0
A797,-0.087808,0.30246,0.015459,1.0511,-1.8843,-0.14,-0.087808,2.3062,0.9813700000000001,0.6975399999999999,-0.087808,-0.29031,0.053354,-0.087808,759.46,0.4806,3.3062,-0.087808,-0.032229,3.0882,<75%,-0.083398,-0.032229,-0.097828,0.6975399999999999,0.4806,-0.3004,0.022664,4.6522,0.022593,-0.032229,39.765,9.1789,-0.27573000000000003,-0.083398,2.7267,,0.6975399999999999,-0.03061,0.81539,0.066393,-0.03061,less 1 month,6.4632,-3.8092,0.9749,3.0306,-0.31656999999999996,-0.11619000000000003,1.0511,0.30246,0.10895,1.0227,1.0227,500 to 2000,-0.018987,-0.12588,1.019,0.0,118.19,56.473,40.52,9.0078,3.9944,0
A798,-0.5808300000000001,1.2384,-0.2608,0.7894,-95.669,-0.78569,-0.5808300000000001,-0.19249000000000002,1.8906,-0.23836999999999997,-0.5808300000000001,-0.46903,-0.30722,-0.5808300000000001,-778.2,-0.46903,0.8075100000000001,-0.5808300000000001,-0.30722,76.182,,-0.56805,-0.30722,-0.5808300000000001,-0.76874,-0.46903,-37.989000000000004,-11.628,2.7648,0.62075,-0.29931,297.53,1.9915,1.9915,-0.55148,1.8991,,-0.23836999999999997,-0.29169,0.05231,-0.07266900000000001,-0.30045,120-240 days,100.04,-1.4719,0.37096,58.4,-0.56805,-0.30045,0.7894,1.2384,0.50212,-10.628,-10.628,negative,0.19646,2.4367,0.81201,0.0,4.7911,3.6485,239.08,1.5267,84.291,1
A799,0.077252,0.35755,0.085888,1.2402,-16.914,0.0,0.095372,1.7968,2.3593,0.64245,0.10443,0.26673,0.050809,0.095372,1088.7,0.33526,2.7968,0.095372,0.040423,28.444000000000006,>100%,0.10236,0.032743,0.41703,0.077252,0.28458,11.300999999999998,0.15432,3.9043,0.13946,0.043484,57.585,6.3385,6.3385,0.09299199999999999,2.3593,,0.64245,0.039414,0.10036,0.09395099999999999,0.043383,60-120 days,34.607,0.42016000000000003,0.7259899999999999,29.611,0.07785399999999999,0.032998,1.2402,0.35755,0.15777,1.1543,1.1543,500 to 2000,0.039414,0.12025,0.95978,0.0,12.832,10.547,55.315,6.5985,4.2392,0
A801,0.11406,0.14378,0.29525999999999997,3.1356,64.567,0.0,0.14262,5.9548,1.6431,0.8562200000000001,0.14262,1.0315,0.090603,0.14262,352.54,1.0353,6.9548,0.14262,0.086798,6.02,75%-80%,0.14209000000000002,0.069422,0.48621000000000003,0.8340000000000001,0.83678,,0.52123,3.6533,0.019682,0.086798,33.611,10.86,10.442,0.14164000000000002,1.6431,73.543,0.86174,0.086202,0.80607,0.032310000000000005,0.086477,60-120 days,65.527,4.2091,2.9396,6.5879,0.13584000000000002,0.082673,3.0151,0.13826,0.092084,1.5115,1.5212,500 to 2000,0.086202,0.13322,0.91325,0.0064540000000000005,60.631,5.5702,30.713,11.884,2.9005,0
A802,0.069634,0.58007,0.24123000000000003,1.4202,-66.638,0.0,0.069634,0.7239399999999999,1.4793,0.41993,0.096671,0.12129000000000001,0.056474,0.069634,2534.3,0.14402,1.7239,0.069634,0.047072,122.71,>100%,0.07419400000000001,0.047072,0.12589,0.069759,0.14402,2.7442,1.3064,4.3098,0.38741,0.06122,148.39,2.4597,2.4345,0.067137,1.4793,198.85,0.42153,0.045384,0.016865,0.21946999999999997,0.050155,120-240 days,76.075,0.14001,0.5539,128.55,0.060286,0.040753,1.4056,0.57413,0.40656,2.2743,2.2829,above 2000,0.045384,0.16582,0.95393,0.0038079999999999998,2.9744,4.7979,141.66,2.5766,8.0117,0
A803,-0.014482,0.23510999999999999,0.16929,1.7672,-19.5,0.0,-0.016393,3.2534,1.0242,0.76489,0.009226999999999999,-0.074289,0.02245,-0.016393,3732.1,0.097801,4.2534,-0.016393,-0.016005000000000002,76.207,>100%,0.006605,-0.01414,-0.047922,0.5160399999999999,0.10593,0.25779,0.2775,4.3742,0.22656,-0.008659,78.945,4.6235,4.3395,0.0039759999999999995,1.0242,98.49700000000001,0.76668,0.003882,0.052699,0.1704,0.006448000000000001,120-240 days,58.61600000000001,-0.067724,0.79808,76.50399999999999,-0.032782,-0.032007,1.6586,0.22066999999999998,0.21629,1.2538,1.2568,above 2000,0.003882,-0.018934,1.0159,0.002338,4.7896,6.227,78.639,4.6415,1.6789,0
A804,0.14539000000000002,0.96946,-0.13505,0.75188,-22.131,-0.19971,0.14539000000000002,0.031501999999999995,2.6654,0.030539999999999998,0.21508000000000002,0.26711,0.15587,0.14539000000000002,851.74,0.42853,1.0315,0.14539000000000002,0.054548,0.0,>100%,0.19837,0.054548,0.12795,-0.054318,0.42853,2.8465,-0.22862,2.7703,0.30218,0.079266,80.533,4.5323,2.5447,0.19837,2.6654,0.96265,0.45568000000000003,0.07442599999999999,0.30136,0.068987,0.07442599999999999,30-60 days,33.582,,0.75188,0.0,-0.071681,-0.026893,0.42216000000000004,0.54432,0.22064,0.051699,0.7713800000000001,negative,0.07442599999999999,4.7607,0.94579,13.921,,10.869000000000002,74.54,4.8967,4.5119,0
A805,0.03085,0.4512,0.1854,1.7139,4.0680000000000005,0.06397699999999999,0.038733,0.95255,1.0162,0.42978999999999995,0.038733,0.14915,0.051817,0.038733,1185.7,0.30783,2.2163,0.038733,0.01445,21.327,>100%,0.053859000000000004,0.011509,0.080326,0.42978999999999995,0.29036,0.20418,0.3341,5.0675,0.15088,0.01445,35.933,10.158,0.11937,0.053859000000000004,2.7068,1.5063,0.6213,0.020093,0.1805,0.096313,0.020093,30-60 days,32.898,0.19697,1.1108,21.671999999999997,-0.0463,-0.017273,0.98645,0.25969000000000003,0.09844800000000001,0.77452,1.1196,above 2000,0.015897,0.071779,0.9841,0.44559,17.114,11.095,35.36199999999999,10.322000000000001,4.8304,0
A806,0.21154,0.15875999999999998,0.79548,6.0688,82.522,0.0,0.25753000000000004,5.2988,1.9719,0.84124,0.26139,1.641,0.13635999999999998,0.25753000000000004,215.51,1.6937,6.2988,0.25753000000000004,0.1306,72.122,90%-100%,0.23586,0.10728,0.69711,0.81653,1.4040000000000001,61.025,16.715999999999998,3.3062,-0.15128,0.13255999999999998,33.04,11.047,10.92,0.23822,1.9719,,0.84124,0.12081,2.9828,0.021406,0.11961,60-120 days,17.522000000000002,0.54292,3.5860000000000003,82.03200000000001,0.2245,0.11385,5.999,0.15694,0.090521,17.678,17.678,500 to 2000,0.12081,0.25146999999999997,0.87125,0.0,5.0609,20.831,29.049,12.565,41.438,0
A808,0.39352,0.17837999999999998,0.59208,4.3975,132.49,0.0,0.39352,4.6059,1.5834,0.8216200000000001,0.41003,2.2581,0.2624,0.39352,156.71,2.3292,5.6059,0.39352,0.24853000000000006,36.61,>100%,0.40669,0.24853000000000006,0.86121,0.8214299999999999,2.3292,24.629,2.5341,4.2147,0.028209,0.24853000000000006,54.007,6.7584,6.6025,0.40562,1.5834,,0.8216200000000001,0.25617,0.8126399999999999,0.013871000000000001,0.25685,120-240 days,107.4,2.4778,3.4862,49.218,0.38472,0.24297,4.2961,0.17427,0.14795999999999998,3.5165,3.5165,above 2000,0.25617,0.47896000000000005,0.75216,0.0,9.9699,3.3985,40.172,9.086,6.777,0
A809,0.022239,0.31278,0.40578000000000003,2.6548,31.13,0.0,0.029137,2.1971,2.0182,0.6872199999999999,0.035508,0.11882000000000001,0.058765,0.029137,962.61,0.37918,3.1971,0.029137,0.014437,42.222,>100%,0.030448000000000003,0.011019,0.21247,0.50825,0.35712,4.7791,1.1627,3.628,0.12227,0.015553999999999997,45.216,8.0724,6.3287,0.038683999999999996,2.0182,,0.6872199999999999,0.019168,0.30544,0.086949,0.015087,60-120 days,61.969,0.09526,1.7027,43.048,-0.059013,-0.029241000000000007,2.0813,0.24520999999999998,0.12387999999999999,1.9691,1.9691,500 to 2000,0.019168,0.032361,0.98564,0.0,8.6447,5.8901,44.349,8.2302,5.7826,0
A810,0.027117000000000002,0.777,-0.10795,0.79561,-50.726000000000006,0.27662,0.041255,0.18975,1.0533,0.14743,0.041255,0.078114,0.061281,0.041255,2496.0,0.14624,1.287,0.041255,0.02225,25.443,>100%,0.11323,0.014625,0.35129,0.14743,0.12804000000000001,0.64323,-0.18617999999999998,5.5207,0.40907,0.02225,109.5,3.3332,0.14573,0.11323,1.8816,1.1691,0.3963,0.06107000000000001,0.036311,0.13763,0.06107000000000001,60-120 days,53.499,0.20981,0.55089,26.798000000000002,0.040863,0.022039,0.54078,0.52813,0.30001,0.25428,0.6834899999999999,negative,0.050565,0.18392999999999998,0.94943,1.6879,14.345999999999998,6.8226,103.97,3.5107,3.1978,0
A811,0.13414,0.31587,0.37773,2.3588,-6.4537,-0.22604000000000002,0.13414,2.0821,1.0503,0.65769,0.13414,0.48253999999999997,0.099247,0.13414,453.3,0.80521,3.1658,0.13414,0.052343,59.237,>100%,0.13624,0.052343,-0.22604000000000002,0.65769,0.80521,0.55835,1.0972,4.1118,0.10793,0.052343,41.585,8.7771,0.4313,0.13624,2.6126,6.3311,0.6955600000000001,0.05316,0.1535,0.040496,0.05316,60-120 days,28.077,0.32252,0.86264,62.218,0.016034,0.006256,2.0759,0.27799,0.11392999999999999,1.9104,2.0204,above 2000,0.047903,0.20396,0.9521,0.057593,6.1617,13.0,39.593,9.2187,7.444,0
A814,0.011239,0.3949,0.25329,1.6422,-34.18,0.0,0.016624,1.5323,1.3234,0.6051,0.027989,0.042149,0.048862,0.016624,2229.0,0.16375,2.5323,0.016624,0.012561,101.94,80%-90%,0.025144,0.008493,0.30251999999999996,0.57226,0.15012,2.2123,0.7189800000000001,3.8815,0.26859,0.020021,111.08,3.2859,3.2818,0.027435,1.3234,,0.6051,0.02073,0.10547000000000001,0.17986,0.018999,120-240 days,65.22,0.030407,0.70504,104.1,-0.022897,-0.017302,1.6402,0.39441,0.30433000000000004,1.7176,1.7176,500 to 2000,0.02073,0.018574,0.98755,0.0,3.5804,5.5964,108.78,3.3555,3.7565,0
A815,0.06879400000000001,0.65073,0.11437,1.2008,-1.0957,-0.07294500000000001,0.073076,0.53674,1.5556,0.34926999999999997,0.093789,0.12830999999999998,0.098677,0.073076,1547.4,0.23589000000000002,1.5367,0.073076,0.046977,26.94,>100%,0.093765,0.044225,0.008193,0.26647,0.22930999999999999,4.5269,0.36179,3.4799,0.31364000000000003,0.056133,141.86,2.573,2.2518,0.09024700000000001,1.5556,7.0126,0.43041999999999997,0.058016,0.29256,0.12453,0.060277,120-240 days,94.432,0.59919,0.9992200000000001,28.599,0.013343,0.008578,1.0509,0.5695100000000001,0.38866,1.1049,1.3616,0 to 500,0.058016,0.19697,0.95317,0.23234000000000002,13.549000000000001,3.8652,133.63,2.7314,4.9208,0
A816,0.34592,0.13082,0.50116,4.8309,167.19,0.0,0.34592,6.6442,1.2519,0.86918,0.35489,2.6443,0.31816,0.34592,119.88,3.0448,7.6442,0.34592,0.27631,29.055,>100%,0.34056,0.27631,0.64828,0.34592,3.0448,37.983000000000004,1.3618,4.0925,-0.077078,0.28347,52.203,6.9919,6.9919,0.33726,1.2519,,0.86918,0.26939,1.7456,0.011097,0.27202,60-120 days,88.62100000000002,3.4712,4.0692,39.768,0.28817,0.23018,4.8309,0.13082,0.14302,2.3618,2.3618,above 2000,0.26939,0.39799,0.7276699999999999,0.0,12.562999999999999,4.1187,38.14,9.57,3.4018,0
A817,0.12952,0.1231,0.27575,3.4549,319.67,0.24311,0.1619,7.1236,0.14482,0.8769,0.18723,1.4413,1.1553,0.1619,268.57,1.3591,8.1236,0.1619,1.118,42.40600000000001,<75%,0.1842,0.89435,,0.5578,1.0959999999999999,7.2718,0.45064,4.3536,-0.55574,1.134,144.57,2.5246,2.3037,-0.13877,0.14482,,0.8769,-0.95828,1.9183,0.021641,1.272,above 240 days,392.63,7.6979,3.3051,21.655,0.1788,1.2347,3.1526,0.11233,0.3961,1.433,1.433,above 2000,-0.95828,0.1477,0.71044,0.0,8.6073,0.92963,283.12,1.2892,0.23665999999999998,0
A820,0.096486,0.4841,0.21194000000000002,2.4009,18.049,0.019997,0.10013999999999999,1.0436,1.1133,0.5052,0.10013999999999999,0.66188,0.11522,0.10013999999999999,1297.1,0.2814,2.0657,0.10013999999999999,0.08469600000000001,49.177,>100%,0.13602999999999998,0.081606,0.036877999999999994,0.5052,0.27386,1.2808,0.33285,4.7636,0.39959,0.08469600000000001,51.997,7.0197,0.281,0.13602999999999998,1.2077,0.61279,0.838,0.11505,0.084996,0.09246900000000001,0.11505,60-120 days,58.989,0.60569,1.348,54.747,0.09994199999999999,0.08452899999999999,0.75034,0.1513,0.14246,0.7933899999999999,1.3159999999999998,above 2000,0.10174,0.19099000000000002,0.8982600000000001,0.65876,7.4221,6.1876,46.707,7.8147,1.8568,0
A821,0.29845,0.62451,0.28861,1.4621,10.873,0.0,0.40399999999999997,0.60127,8.9455,0.37549,0.6289899999999999,0.64691,0.050981,0.40399999999999997,499.83,0.73026,1.6013,0.40399999999999997,0.045163,0.80776,>100%,0.5353399999999999,0.033364,0.6822600000000001,0.29845,0.56125,2.3793,3.3219,2.5112,0.067898,0.06075800000000001,25.953000000000003,14.064,14.064,0.16258,8.9455,,0.37549,0.018175,0.035643,0.03544,0.059845,30-60 days,35.542,15.075999999999999,1.4304,0.8227200000000001,0.48328999999999994,0.054026,1.4621,0.62451,0.071105,4.3219,4.3219,0 to 500,0.018175,0.79482,0.95709,0.0,451.87,10.27,25.482,14.324000000000002,102.96,0
A822,-0.072764,0.1239,0.50436,8.565,89.182,-0.58032,-0.072764,7.0707,0.7338100000000001,0.8761,-0.072764,-1.0914,0.061266,-0.072764,1006.0,0.36284,8.0707,-0.072764,-0.099159,168.99,<75%,0.0,-0.099159,-0.84888,-0.65309,0.36284,,1.1757,3.6132,0.024874,-0.19832,34.632,10.539000000000001,5.671,0.038615,0.7338100000000001,,0.8761,0.052622,1.8801,0.035084,0.0,120-240 days,52.687,-0.21416999999999997,3.4689,176.49,-0.11772,-0.16042,4.6086,0.06667000000000001,0.094881,2.0423,2.0423,above 2000,0.042445,-0.08305499999999999,0.96085,0.0,2.1598,6.9277,33.162,11.007,1.7106,0
A823,0.032555,0.7219800000000001,0.31138000000000005,1.5332,-47.931000000000004,-0.11684000000000001,0.032555,0.38506999999999997,2.987,0.27802,0.032555,0.055749,0.6641,0.032555,132.85,2.7475,1.3851,0.032555,0.010899,3.1121,>100%,0.0,0.010899,-0.004432,-0.084285,2.7475,,2.9755,2.7632,-0.014821,0.023004,,0.0,0.0,0.002358,2.987,6.3026,0.41603,0.00079,1.3569,0.012334999999999999,0.0,less 1 month,9.4688,1.2783,1.4896,,-1.9511,-0.6532,1.2401,0.58397,,2.6566,3.9754,0 to 500,1.0,0.1171,0.000446,0.49643999999999994,117.29,38.548,71.358,5.1151,28.543000000000003,0
A824,0.006196,0.18333,0.38206,3.1025,76.926,0.0,0.008204000000000001,4.4545,1.4841,0.81667,0.008209000000000001,0.045146,0.016721,0.008204000000000001,2696.5,0.13535999999999998,5.4545,0.008204000000000001,0.005528,14.52,>100%,-0.005895,0.004175,0.093612,0.71115,0.1244,-1256.9,0.87585,3.806,-0.029866000000000007,0.005531,43.68,8.3562,8.2827,-0.034374,1.4841,,0.81667,-0.023161,1.2643,0.57021,-0.003972,60-120 days,67.63,0.10494,2.7776,14.192,-0.022507,-0.015165,3.0752,0.18172,0.11967,1.8722,1.8722,above 2000,-0.023161,0.007587000000000001,0.99465,0.0,25.136999999999997,5.397,44.692,8.1671,3.4023,0
